Fecha,Palabra Clave,Puntuación,País,Código Google Trend,Created_at
2011-11,Depresión,48,Estonia,EE,23/05/2024
2011-12,Depresión,31,Estonia,EE,23/05/2024
2012-01,Depresión,50,Estonia,EE,23/05/2024
2012-02,Depresión,46,Estonia,EE,23/05/2024
2012-03,Depresión,41,Estonia,EE,23/05/2024
2012-04,Depresión,45,Estonia,EE,23/05/2024
2012-05,Depresión,28,Estonia,EE,23/05/2024
2012-06,Depresión,33,Estonia,EE,23/05/2024
2012-07,Depresión,32,Estonia,EE,23/05/2024
2012-08,Depresión,35,Estonia,EE,23/05/2024
2012-09,Depresión,35,Estonia,EE,23/05/2024
2012-10,Depresión,42,Estonia,EE,23/05/2024
2012-11,Depresión,44,Estonia,EE,23/05/2024
2012-12,Depresión,43,Estonia,EE,23/05/2024
2013-01,Depresión,43,Estonia,EE,23/05/2024
2013-02,Depresión,51,Estonia,EE,23/05/2024
2013-03,Depresión,42,Estonia,EE,23/05/2024
2013-04,Depresión,39,Estonia,EE,23/05/2024
2013-05,Depresión,36,Estonia,EE,23/05/2024
2013-06,Depresión,45,Estonia,EE,23/05/2024
2013-07,Depresión,33,Estonia,EE,23/05/2024
2013-08,Depresión,39,Estonia,EE,23/05/2024
2013-09,Depresión,40,Estonia,EE,23/05/2024
2013-10,Depresión,38,Estonia,EE,23/05/2024
2013-11,Depresión,36,Estonia,EE,23/05/2024
2013-12,Depresión,43,Estonia,EE,23/05/2024
2014-01,Depresión,37,Estonia,EE,23/05/2024
2014-02,Depresión,38,Estonia,EE,23/05/2024
2014-03,Depresión,35,Estonia,EE,23/05/2024
2014-04,Depresión,48,Estonia,EE,23/05/2024
2014-05,Depresión,42,Estonia,EE,23/05/2024
2014-06,Depresión,34,Estonia,EE,23/05/2024
2014-07,Depresión,30,Estonia,EE,23/05/2024
2014-08,Depresión,43,Estonia,EE,23/05/2024
2014-09,Depresión,49,Estonia,EE,23/05/2024
2014-10,Depresión,43,Estonia,EE,23/05/2024
2014-11,Depresión,41,Estonia,EE,23/05/2024
2014-12,Depresión,51,Estonia,EE,23/05/2024
2015-01,Depresión,45,Estonia,EE,23/05/2024
2015-02,Depresión,42,Estonia,EE,23/05/2024
2015-03,Depresión,37,Estonia,EE,23/05/2024
2015-04,Depresión,48,Estonia,EE,23/05/2024
2015-05,Depresión,48,Estonia,EE,23/05/2024
2015-06,Depresión,41,Estonia,EE,23/05/2024
2015-07,Depresión,35,Estonia,EE,23/05/2024
2015-08,Depresión,33,Estonia,EE,23/05/2024
2015-09,Depresión,32,Estonia,EE,23/05/2024
2015-10,Depresión,47,Estonia,EE,23/05/2024
2015-11,Depresión,46,Estonia,EE,23/05/2024
2015-12,Depresión,45,Estonia,EE,23/05/2024
2016-01,Depresión,48,Estonia,EE,23/05/2024
2016-02,Depresión,57,Estonia,EE,23/05/2024
2016-03,Depresión,50,Estonia,EE,23/05/2024
2016-04,Depresión,50,Estonia,EE,23/05/2024
2016-05,Depresión,44,Estonia,EE,23/05/2024
2016-06,Depresión,33,Estonia,EE,23/05/2024
2016-07,Depresión,37,Estonia,EE,23/05/2024
2016-08,Depresión,47,Estonia,EE,23/05/2024
2016-09,Depresión,55,Estonia,EE,23/05/2024
2016-10,Depresión,51,Estonia,EE,23/05/2024
2016-11,Depresión,66,Estonia,EE,23/05/2024
2016-12,Depresión,60,Estonia,EE,23/05/2024
2017-01,Depresión,72,Estonia,EE,23/05/2024
2017-02,Depresión,69,Estonia,EE,23/05/2024
2017-03,Depresión,69,Estonia,EE,23/05/2024
2017-04,Depresión,68,Estonia,EE,23/05/2024
2017-05,Depresión,59,Estonia,EE,23/05/2024
2017-06,Depresión,57,Estonia,EE,23/05/2024
2017-07,Depresión,57,Estonia,EE,23/05/2024
2017-08,Depresión,63,Estonia,EE,23/05/2024
2017-09,Depresión,74,Estonia,EE,23/05/2024
2017-10,Depresión,79,Estonia,EE,23/05/2024
2017-11,Depresión,78,Estonia,EE,23/05/2024
2017-12,Depresión,62,Estonia,EE,23/05/2024
2018-01,Depresión,67,Estonia,EE,23/05/2024
2018-02,Depresión,67,Estonia,EE,23/05/2024
2018-03,Depresión,100,Estonia,EE,23/05/2024
2018-04,Depresión,92,Estonia,EE,23/05/2024
2018-05,Depresión,78,Estonia,EE,23/05/2024
2018-06,Depresión,59,Estonia,EE,23/05/2024
2018-07,Depresión,59,Estonia,EE,23/05/2024
2018-08,Depresión,65,Estonia,EE,23/05/2024
2018-09,Depresión,48,Estonia,EE,23/05/2024
2018-10,Depresión,49,Estonia,EE,23/05/2024
2018-11,Depresión,54,Estonia,EE,23/05/2024
2018-12,Depresión,57,Estonia,EE,23/05/2024
2019-01,Depresión,55,Estonia,EE,23/05/2024
2019-02,Depresión,44,Estonia,EE,23/05/2024
2019-03,Depresión,49,Estonia,EE,23/05/2024
2019-04,Depresión,48,Estonia,EE,23/05/2024
2019-05,Depresión,46,Estonia,EE,23/05/2024
2019-06,Depresión,42,Estonia,EE,23/05/2024
2019-07,Depresión,40,Estonia,EE,23/05/2024
2019-08,Depresión,34,Estonia,EE,23/05/2024
2019-09,Depresión,44,Estonia,EE,23/05/2024
2019-10,Depresión,42,Estonia,EE,23/05/2024
2019-11,Depresión,55,Estonia,EE,23/05/2024
2019-12,Depresión,61,Estonia,EE,23/05/2024
2020-01,Depresión,47,Estonia,EE,23/05/2024
2020-02,Depresión,41,Estonia,EE,23/05/2024
2020-03,Depresión,39,Estonia,EE,23/05/2024
2020-04,Depresión,43,Estonia,EE,23/05/2024
2020-05,Depresión,42,Estonia,EE,23/05/2024
2020-06,Depresión,34,Estonia,EE,23/05/2024
2020-07,Depresión,39,Estonia,EE,23/05/2024
2020-08,Depresión,40,Estonia,EE,23/05/2024
2020-09,Depresión,44,Estonia,EE,23/05/2024
2020-10,Depresión,44,Estonia,EE,23/05/2024
2020-11,Depresión,46,Estonia,EE,23/05/2024
2020-12,Depresión,45,Estonia,EE,23/05/2024
2021-01,Depresión,49,Estonia,EE,23/05/2024
2021-02,Depresión,52,Estonia,EE,23/05/2024
2021-03,Depresión,57,Estonia,EE,23/05/2024
2021-04,Depresión,53,Estonia,EE,23/05/2024
2021-05,Depresión,55,Estonia,EE,23/05/2024
2021-06,Depresión,46,Estonia,EE,23/05/2024
2021-07,Depresión,38,Estonia,EE,23/05/2024
2021-08,Depresión,40,Estonia,EE,23/05/2024
2021-09,Depresión,43,Estonia,EE,23/05/2024
2021-10,Depresión,32,Estonia,EE,23/05/2024
2021-11,Depresión,52,Estonia,EE,23/05/2024
2021-12,Depresión,40,Estonia,EE,23/05/2024
2022-01,Depresión,43,Estonia,EE,23/05/2024
2022-02,Depresión,36,Estonia,EE,23/05/2024
2022-03,Depresión,44,Estonia,EE,23/05/2024
2022-04,Depresión,47,Estonia,EE,23/05/2024
2022-05,Depresión,40,Estonia,EE,23/05/2024
2022-06,Depresión,38,Estonia,EE,23/05/2024
2022-07,Depresión,39,Estonia,EE,23/05/2024
2022-08,Depresión,41,Estonia,EE,23/05/2024
2022-09,Depresión,35,Estonia,EE,23/05/2024
2022-10,Depresión,60,Estonia,EE,23/05/2024
2022-11,Depresión,63,Estonia,EE,23/05/2024
2022-12,Depresión,59,Estonia,EE,23/05/2024
2023-01,Depresión,67,Estonia,EE,23/05/2024
2023-02,Depresión,58,Estonia,EE,23/05/2024
2023-03,Depresión,67,Estonia,EE,23/05/2024
2023-04,Depresión,68,Estonia,EE,23/05/2024
2023-05,Depresión,50,Estonia,EE,23/05/2024
2023-06,Depresión,54,Estonia,EE,23/05/2024
2023-07,Depresión,54,Estonia,EE,23/05/2024
2023-08,Depresión,55,Estonia,EE,23/05/2024
2023-09,Depresión,55,Estonia,EE,23/05/2024
2023-10,Depresión,58,Estonia,EE,23/05/2024
2023-11,Depresión,66,Estonia,EE,23/05/2024
2023-12,Depresión,58,Estonia,EE,23/05/2024
2024-01,Depresión,58,Estonia,EE,23/05/2024
2024-02,Depresión,62,Estonia,EE,23/05/2024
2024-03,Depresión,64,Estonia,EE,23/05/2024
2024-04,Depresión,65,Estonia,EE,23/05/2024
2024-05,Depresión,55,Estonia,EE,23/05/2024
Categoría: Todas las categorías,Depresión,,España,ES,23/05/2024
Mes,Depresión,Depresión: (España),España,ES,23/05/2024
2010-01,Depresión,56,España,ES,23/05/2024
2010-02,Depresión,57,España,ES,23/05/2024
2010-03,Depresión,58,España,ES,23/05/2024
2010-04,Depresión,58,España,ES,23/05/2024
2010-05,Depresión,57,España,ES,23/05/2024
2010-06,Depresión,54,España,ES,23/05/2024
2010-07,Depresión,52,España,ES,23/05/2024
2010-08,Depresión,58,España,ES,23/05/2024
2010-09,Depresión,56,España,ES,23/05/2024
2010-10,Depresión,58,España,ES,23/05/2024
2010-11,Depresión,60,España,ES,23/05/2024
2010-12,Depresión,50,España,ES,23/05/2024
2011-01,Depresión,58,España,ES,23/05/2024
2011-02,Depresión,57,España,ES,23/05/2024
2011-03,Depresión,58,España,ES,23/05/2024
2011-04,Depresión,56,España,ES,23/05/2024
2011-05,Depresión,58,España,ES,23/05/2024
2011-06,Depresión,55,España,ES,23/05/2024
2011-07,Depresión,51,España,ES,23/05/2024
2011-08,Depresión,56,España,ES,23/05/2024
2011-09,Depresión,59,España,ES,23/05/2024
2011-10,Depresión,57,España,ES,23/05/2024
2011-11,Depresión,56,España,ES,23/05/2024
2011-12,Depresión,52,España,ES,23/05/2024
2012-01,Depresión,57,España,ES,23/05/2024
2012-02,Depresión,55,España,ES,23/05/2024
2012-03,Depresión,56,España,ES,23/05/2024
2012-04,Depresión,57,España,ES,23/05/2024
2012-05,Depresión,57,España,ES,23/05/2024
2012-06,Depresión,53,España,ES,23/05/2024
2012-07,Depresión,49,España,ES,23/05/2024
2012-08,Depresión,56,España,ES,23/05/2024
2012-09,Depresión,55,España,ES,23/05/2024
2012-10,Depresión,54,España,ES,23/05/2024
2012-11,Depresión,51,España,ES,23/05/2024
2012-12,Depresión,53,España,ES,23/05/2024
2013-01,Depresión,49,España,ES,23/05/2024
2013-02,Depresión,55,España,ES,23/05/2024
2013-03,Depresión,58,España,ES,23/05/2024
2013-04,Depresión,63,España,ES,23/05/2024
2013-05,Depresión,57,España,ES,23/05/2024
2013-06,Depresión,54,España,ES,23/05/2024
2013-07,Depresión,51,España,ES,23/05/2024
2013-08,Depresión,57,España,ES,23/05/2024
2013-09,Depresión,59,España,ES,23/05/2024
2013-10,Depresión,59,España,ES,23/05/2024
2013-11,Depresión,59,España,ES,23/05/2024
2013-12,Depresión,59,España,ES,23/05/2024
2014-01,Depresión,60,España,ES,23/05/2024
2014-02,Depresión,61,España,ES,23/05/2024
2014-03,Depresión,60,España,ES,23/05/2024
2014-04,Depresión,61,España,ES,23/05/2024
2014-05,Depresión,62,España,ES,23/05/2024
2014-06,Depresión,62,España,ES,23/05/2024
2014-07,Depresión,59,España,ES,23/05/2024
2014-08,Depresión,72,España,ES,23/05/2024
2014-09,Depresión,61,España,ES,23/05/2024
2014-10,Depresión,62,España,ES,23/05/2024
2014-11,Depresión,62,España,ES,23/05/2024
2014-12,Depresión,67,España,ES,23/05/2024
2015-01,Depresión,61,España,ES,23/05/2024
2015-02,Depresión,67,España,ES,23/05/2024
2015-03,Depresión,72,España,ES,23/05/2024
2015-04,Depresión,66,España,ES,23/05/2024
2015-05,Depresión,67,España,ES,23/05/2024
2015-06,Depresión,60,España,ES,23/05/2024
2015-07,Depresión,61,España,ES,23/05/2024
2015-08,Depresión,65,España,ES,23/05/2024
2015-09,Depresión,61,España,ES,23/05/2024
2015-10,Depresión,61,España,ES,23/05/2024
2015-11,Depresión,64,España,ES,23/05/2024
2015-12,Depresión,61,España,ES,23/05/2024
2016-01,Depresión,65,España,ES,23/05/2024
2016-02,Depresión,67,España,ES,23/05/2024
2016-03,Depresión,65,España,ES,23/05/2024
2016-04,Depresión,64,España,ES,23/05/2024
2016-05,Depresión,66,España,ES,23/05/2024
2016-06,Depresión,64,España,ES,23/05/2024
2016-07,Depresión,62,España,ES,23/05/2024
2016-08,Depresión,61,España,ES,23/05/2024
2016-09,Depresión,61,España,ES,23/05/2024
2016-10,Depresión,65,España,ES,23/05/2024
2016-11,Depresión,68,España,ES,23/05/2024
2016-12,Depresión,67,España,ES,23/05/2024
2017-01,Depresión,68,España,ES,23/05/2024
2017-02,Depresión,69,España,ES,23/05/2024
2017-03,Depresión,73,España,ES,23/05/2024
2017-04,Depresión,71,España,ES,23/05/2024
2017-05,Depresión,68,España,ES,23/05/2024
2017-06,Depresión,65,España,ES,23/05/2024
2017-07,Depresión,68,España,ES,23/05/2024
2017-08,Depresión,71,España,ES,23/05/2024
2017-09,Depresión,68,España,ES,23/05/2024
2017-10,Depresión,66,España,ES,23/05/2024
2017-11,Depresión,63,España,ES,23/05/2024
2017-12,Depresión,68,España,ES,23/05/2024
2018-01,Depresión,79,España,ES,23/05/2024
2018-02,Depresión,81,España,ES,23/05/2024
2018-03,Depresión,67,España,ES,23/05/2024
2018-04,Depresión,79,España,ES,23/05/2024
2018-05,Depresión,84,España,ES,23/05/2024
2018-06,Depresión,71,España,ES,23/05/2024
2018-07,Depresión,67,España,ES,23/05/2024
2018-08,Depresión,70,España,ES,23/05/2024
2018-09,Depresión,71,España,ES,23/05/2024
2018-10,Depresión,79,España,ES,23/05/2024
2018-11,Depresión,74,España,ES,23/05/2024
2018-12,Depresión,70,España,ES,23/05/2024
2019-01,Depresión,76,España,ES,23/05/2024
2019-02,Depresión,78,España,ES,23/05/2024
2019-03,Depresión,80,España,ES,23/05/2024
2019-04,Depresión,71,España,ES,23/05/2024
2019-05,Depresión,71,España,ES,23/05/2024
2019-06,Depresión,71,España,ES,23/05/2024
2019-07,Depresión,72,España,ES,23/05/2024
2019-08,Depresión,70,España,ES,23/05/2024
2019-09,Depresión,78,España,ES,23/05/2024
2019-10,Depresión,77,España,ES,23/05/2024
2019-11,Depresión,77,España,ES,23/05/2024
2019-12,Depresión,74,España,ES,23/05/2024
2020-01,Depresión,82,España,ES,23/05/2024
2020-02,Depresión,76,España,ES,23/05/2024
2020-03,Depresión,60,España,ES,23/05/2024
2020-04,Depresión,62,España,ES,23/05/2024
2020-05,Depresión,71,España,ES,23/05/2024
2020-06,Depresión,68,España,ES,23/05/2024
2020-07,Depresión,60,España,ES,23/05/2024
2020-08,Depresión,68,España,ES,23/05/2024
2020-09,Depresión,69,España,ES,23/05/2024
2020-10,Depresión,78,España,ES,23/05/2024
2020-11,Depresión,71,España,ES,23/05/2024
2020-12,Depresión,68,España,ES,23/05/2024
2021-01,Depresión,72,España,ES,23/05/2024
2021-02,Depresión,74,España,ES,23/05/2024
2021-03,Depresión,82,España,ES,23/05/2024
2021-04,Depresión,78,España,ES,23/05/2024
2021-05,Depresión,78,España,ES,23/05/2024
2021-06,Depresión,67,España,ES,23/05/2024
2021-07,Depresión,64,España,ES,23/05/2024
2021-08,Depresión,67,España,ES,23/05/2024
2021-09,Depresión,64,España,ES,23/05/2024
2021-10,Depresión,76,España,ES,23/05/2024
2021-11,Depresión,75,España,ES,23/05/2024
2021-12,Depresión,87,España,ES,23/05/2024
2022-01,Depresión,96,España,ES,23/05/2024
2022-02,Depresión,95,España,ES,23/05/2024
2022-03,Depresión,100,España,ES,23/05/2024
2022-04,Depresión,90,España,ES,23/05/2024
2022-05,Depresión,88,España,ES,23/05/2024
2022-06,Depresión,76,España,ES,23/05/2024
2022-07,Depresión,71,España,ES,23/05/2024
2022-08,Depresión,82,España,ES,23/05/2024
2022-09,Depresión,79,España,ES,23/05/2024
2022-10,Depresión,93,España,ES,23/05/2024
2022-11,Depresión,97,España,ES,23/05/2024
2022-12,Depresión,84,España,ES,23/05/2024
2023-01,Depresión,92,España,ES,23/05/2024
2023-02,Depresión,90,España,ES,23/05/2024
2023-03,Depresión,93,España,ES,23/05/2024
2023-04,Depresión,94,España,ES,23/05/2024
2023-05,Depresión,83,España,ES,23/05/2024
2023-06,Depresión,84,España,ES,23/05/2024
2023-07,Depresión,73,España,ES,23/05/2024
2023-08,Depresión,72,España,ES,23/05/2024
2023-09,Depresión,72,España,ES,23/05/2024
2023-10,Depresión,83,España,ES,23/05/2024
2023-11,Depresión,84,España,ES,23/05/2024
2023-12,Depresión,74,España,ES,23/05/2024
2024-01,Depresión,87,España,ES,23/05/2024
2024-02,Depresión,74,España,ES,23/05/2024
2024-03,Depresión,76,España,ES,23/05/2024
2024-04,Depresión,79,España,ES,23/05/2024
2024-05,Depresión,85,España,ES,23/05/2024
Categoría: Todas las categorías,Depresión,,Finlandia,FI,23/05/2024
Mes,Depresión,Depresión: (Finlandia),Finlandia,FI,23/05/2024
2010-01,Depresión,20,Finlandia,FI,23/05/2024
2010-02,Depresión,19,Finlandia,FI,23/05/2024
2010-03,Depresión,22,Finlandia,FI,23/05/2024
2010-04,Depresión,29,Finlandia,FI,23/05/2024
2010-05,Depresión,17,Finlandia,FI,23/05/2024
2010-06,Depresión,16,Finlandia,FI,23/05/2024
2010-07,Depresión,20,Finlandia,FI,23/05/2024
2010-08,Depresión,21,Finlandia,FI,23/05/2024
2010-09,Depresión,22,Finlandia,FI,23/05/2024
2010-10,Depresión,22,Finlandia,FI,23/05/2024
2010-11,Depresión,23,Finlandia,FI,23/05/2024
2010-12,Depresión,19,Finlandia,FI,23/05/2024
2011-01,Depresión,26,Finlandia,FI,23/05/2024
2011-02,Depresión,26,Finlandia,FI,23/05/2024
2011-03,Depresión,24,Finlandia,FI,23/05/2024
2011-04,Depresión,22,Finlandia,FI,23/05/2024
2011-05,Depresión,28,Finlandia,FI,23/05/2024
2011-06,Depresión,16,Finlandia,FI,23/05/2024
2011-07,Depresión,20,Finlandia,FI,23/05/2024
2011-08,Depresión,21,Finlandia,FI,23/05/2024
2011-09,Depresión,23,Finlandia,FI,23/05/2024
2011-10,Depresión,29,Finlandia,FI,23/05/2024
2011-11,Depresión,30,Finlandia,FI,23/05/2024
2011-12,Depresión,21,Finlandia,FI,23/05/2024
2012-01,Depresión,26,Finlandia,FI,23/05/2024
2012-02,Depresión,27,Finlandia,FI,23/05/2024
2012-03,Depresión,28,Finlandia,FI,23/05/2024
2012-04,Depresión,22,Finlandia,FI,23/05/2024
2012-05,Depresión,23,Finlandia,FI,23/05/2024
2012-06,Depresión,23,Finlandia,FI,23/05/2024
2012-07,Depresión,23,Finlandia,FI,23/05/2024
2012-08,Depresión,24,Finlandia,FI,23/05/2024
2012-09,Depresión,26,Finlandia,FI,23/05/2024
2012-10,Depresión,28,Finlandia,FI,23/05/2024
2012-11,Depresión,31,Finlandia,FI,23/05/2024
2012-12,Depresión,33,Finlandia,FI,23/05/2024
2013-01,Depresión,35,Finlandia,FI,23/05/2024
2013-02,Depresión,29,Finlandia,FI,23/05/2024
2013-03,Depresión,32,Finlandia,FI,23/05/2024
2013-04,Depresión,33,Finlandia,FI,23/05/2024
2013-05,Depresión,28,Finlandia,FI,23/05/2024
2013-06,Depresión,26,Finlandia,FI,23/05/2024
2013-07,Depresión,27,Finlandia,FI,23/05/2024
2013-08,Depresión,27,Finlandia,FI,23/05/2024
2013-09,Depresión,31,Finlandia,FI,23/05/2024
2013-10,Depresión,32,Finlandia,FI,23/05/2024
2013-11,Depresión,41,Finlandia,FI,23/05/2024
2013-12,Depresión,36,Finlandia,FI,23/05/2024
2014-01,Depresión,35,Finlandia,FI,23/05/2024
2014-02,Depresión,37,Finlandia,FI,23/05/2024
2014-03,Depresión,34,Finlandia,FI,23/05/2024
2014-04,Depresión,33,Finlandia,FI,23/05/2024
2014-05,Depresión,34,Finlandia,FI,23/05/2024
2014-06,Depresión,31,Finlandia,FI,23/05/2024
2014-07,Depresión,27,Finlandia,FI,23/05/2024
2014-08,Depresión,42,Finlandia,FI,23/05/2024
2014-09,Depresión,38,Finlandia,FI,23/05/2024
2014-10,Depresión,41,Finlandia,FI,23/05/2024
2014-11,Depresión,49,Finlandia,FI,23/05/2024
2014-12,Depresión,37,Finlandia,FI,23/05/2024
2015-01,Depresión,42,Finlandia,FI,23/05/2024
2015-02,Depresión,42,Finlandia,FI,23/05/2024
2015-03,Depresión,43,Finlandia,FI,23/05/2024
2015-04,Depresión,37,Finlandia,FI,23/05/2024
2015-05,Depresión,39,Finlandia,FI,23/05/2024
2015-06,Depresión,39,Finlandia,FI,23/05/2024
2015-07,Depresión,40,Finlandia,FI,23/05/2024
2015-08,Depresión,38,Finlandia,FI,23/05/2024
2015-09,Depresión,41,Finlandia,FI,23/05/2024
2015-10,Depresión,43,Finlandia,FI,23/05/2024
2015-11,Depresión,39,Finlandia,FI,23/05/2024
2015-12,Depresión,41,Finlandia,FI,23/05/2024
2016-01,Depresión,47,Finlandia,FI,23/05/2024
2016-02,Depresión,44,Finlandia,FI,23/05/2024
2016-03,Depresión,47,Finlandia,FI,23/05/2024
2016-04,Depresión,47,Finlandia,FI,23/05/2024
2016-05,Depresión,40,Finlandia,FI,23/05/2024
2016-06,Depresión,39,Finlandia,FI,23/05/2024
2016-07,Depresión,36,Finlandia,FI,23/05/2024
2016-08,Depresión,39,Finlandia,FI,23/05/2024
2016-09,Depresión,48,Finlandia,FI,23/05/2024
2016-10,Depresión,56,Finlandia,FI,23/05/2024
2016-11,Depresión,32,Finlandia,FI,23/05/2024
2016-12,Depresión,28,Finlandia,FI,23/05/2024
2017-01,Depresión,36,Finlandia,FI,23/05/2024
2017-02,Depresión,33,Finlandia,FI,23/05/2024
2017-03,Depresión,33,Finlandia,FI,23/05/2024
2017-04,Depresión,30,Finlandia,FI,23/05/2024
2017-05,Depresión,34,Finlandia,FI,23/05/2024
2017-06,Depresión,27,Finlandia,FI,23/05/2024
2017-07,Depresión,44,Finlandia,FI,23/05/2024
2017-08,Depresión,45,Finlandia,FI,23/05/2024
2017-09,Depresión,41,Finlandia,FI,23/05/2024
2017-10,Depresión,47,Finlandia,FI,23/05/2024
2017-11,Depresión,29,Finlandia,FI,23/05/2024
2017-12,Depresión,30,Finlandia,FI,23/05/2024
2018-01,Depresión,33,Finlandia,FI,23/05/2024
2018-02,Depresión,31,Finlandia,FI,23/05/2024
2018-03,Depresión,54,Finlandia,FI,23/05/2024
2018-04,Depresión,45,Finlandia,FI,23/05/2024
2018-05,Depresión,42,Finlandia,FI,23/05/2024
2018-06,Depresión,46,Finlandia,FI,23/05/2024
2018-07,Depresión,47,Finlandia,FI,23/05/2024
2018-08,Depresión,46,Finlandia,FI,23/05/2024
2018-09,Depresión,49,Finlandia,FI,23/05/2024
2018-10,Depresión,59,Finlandia,FI,23/05/2024
2018-11,Depresión,54,Finlandia,FI,23/05/2024
2018-12,Depresión,51,Finlandia,FI,23/05/2024
2019-01,Depresión,53,Finlandia,FI,23/05/2024
2019-02,Depresión,53,Finlandia,FI,23/05/2024
2019-03,Depresión,49,Finlandia,FI,23/05/2024
2019-04,Depresión,48,Finlandia,FI,23/05/2024
2019-05,Depresión,43,Finlandia,FI,23/05/2024
2019-06,Depresión,45,Finlandia,FI,23/05/2024
2019-07,Depresión,45,Finlandia,FI,23/05/2024
2019-08,Depresión,44,Finlandia,FI,23/05/2024
2019-09,Depresión,48,Finlandia,FI,23/05/2024
2019-10,Depresión,40,Finlandia,FI,23/05/2024
2019-11,Depresión,42,Finlandia,FI,23/05/2024
2019-12,Depresión,38,Finlandia,FI,23/05/2024
2020-01,Depresión,37,Finlandia,FI,23/05/2024
2020-02,Depresión,33,Finlandia,FI,23/05/2024
2020-03,Depresión,28,Finlandia,FI,23/05/2024
2020-04,Depresión,32,Finlandia,FI,23/05/2024
2020-05,Depresión,38,Finlandia,FI,23/05/2024
2020-06,Depresión,33,Finlandia,FI,23/05/2024
2020-07,Depresión,37,Finlandia,FI,23/05/2024
2020-08,Depresión,36,Finlandia,FI,23/05/2024
2020-09,Depresión,38,Finlandia,FI,23/05/2024
2020-10,Depresión,39,Finlandia,FI,23/05/2024
2020-11,Depresión,38,Finlandia,FI,23/05/2024
2020-12,Depresión,39,Finlandia,FI,23/05/2024
2021-01,Depresión,40,Finlandia,FI,23/05/2024
2021-02,Depresión,37,Finlandia,FI,23/05/2024
2021-03,Depresión,37,Finlandia,FI,23/05/2024
2021-04,Depresión,36,Finlandia,FI,23/05/2024
2021-05,Depresión,41,Finlandia,FI,23/05/2024
2021-06,Depresión,38,Finlandia,FI,23/05/2024
2021-07,Depresión,34,Finlandia,FI,23/05/2024
2021-08,Depresión,37,Finlandia,FI,23/05/2024
2021-09,Depresión,42,Finlandia,FI,23/05/2024
2021-10,Depresión,39,Finlandia,FI,23/05/2024
2021-11,Depresión,37,Finlandia,FI,23/05/2024
2021-12,Depresión,40,Finlandia,FI,23/05/2024
2022-01,Depresión,46,Finlandia,FI,23/05/2024
2022-02,Depresión,47,Finlandia,FI,23/05/2024
2022-03,Depresión,50,Finlandia,FI,23/05/2024
2022-04,Depresión,45,Finlandia,FI,23/05/2024
2022-05,Depresión,37,Finlandia,FI,23/05/2024
2022-06,Depresión,40,Finlandia,FI,23/05/2024
2022-07,Depresión,42,Finlandia,FI,23/05/2024
2022-08,Depresión,46,Finlandia,FI,23/05/2024
2022-09,Depresión,42,Finlandia,FI,23/05/2024
2022-10,Depresión,52,Finlandia,FI,23/05/2024
2022-11,Depresión,58,Finlandia,FI,23/05/2024
2022-12,Depresión,50,Finlandia,FI,23/05/2024
2023-01,Depresión,55,Finlandia,FI,23/05/2024
2023-02,Depresión,47,Finlandia,FI,23/05/2024
2023-03,Depresión,99,Finlandia,FI,23/05/2024
2023-04,Depresión,79,Finlandia,FI,23/05/2024
2023-05,Depresión,75,Finlandia,FI,23/05/2024
2023-06,Depresión,67,Finlandia,FI,23/05/2024
2023-07,Depresión,56,Finlandia,FI,23/05/2024
2023-08,Depresión,100,Finlandia,FI,23/05/2024
2023-09,Depresión,80,Finlandia,FI,23/05/2024
2023-10,Depresión,64,Finlandia,FI,23/05/2024
2023-11,Depresión,60,Finlandia,FI,23/05/2024
2023-12,Depresión,62,Finlandia,FI,23/05/2024
2024-01,Depresión,74,Finlandia,FI,23/05/2024
2024-02,Depresión,90,Finlandia,FI,23/05/2024
2024-03,Depresión,83,Finlandia,FI,23/05/2024
